date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:39:47	24795/24795	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:53:06%20GMT	https://html.modernwebtemplates.com/dotcreative/footer6.html	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/footer6.html	(from https://html.modernwebtemplates.com/dotcreative/)
18:39:49	24791/24791	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:53:06%20GMT	https://html.modernwebtemplates.com/dotcreative/copyright1.html	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/copyright1.html	(from https://html.modernwebtemplates.com/dotcreative/)
18:39:50	25109/25109	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:53:06%20GMT	https://html.modernwebtemplates.com/dotcreative/copyright2.html	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/copyright2.html	(from https://html.modernwebtemplates.com/dotcreative/)
18:39:50	25302/25302	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/copyright3.html	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/copyright3.html	(from https://html.modernwebtemplates.com/dotcreative/)
18:39:51	25241/25241	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:53:06%20GMT	https://html.modernwebtemplates.com/dotcreative/copyright4.html	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/copyright4.html	(from https://html.modernwebtemplates.com/dotcreative/)
18:39:51	24913/24913	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/copyright5.html	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/copyright5.html	(from https://html.modernwebtemplates.com/dotcreative/)
18:39:52	25117/25117	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/copyright6.html	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/copyright6.html	(from https://html.modernwebtemplates.com/dotcreative/)
18:39:52	135025/135025	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/slide_02.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/slide_02.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:39:56	43549/43549	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/slide_03.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/slide_03.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:39:59	10733/10733	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/service/service_icon_1-1.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/service/service_icon_1-1.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:01	10444/10444	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/service/service_icon_2-1.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/service/service_icon_2-1.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:03	15243/15243	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/service/service_icon_3-1.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/service/service_icon_3-1.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:06	10059/10059	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/service/service_icon_4-1.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/service/service_icon_4-1.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:18	12062/12062	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/service/service_icon_5-1.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/service/service_icon_5-1.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:20	12083/12083	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/service/service_icon_6-1.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/service/service_icon_6-1.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:21	1000/1000	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/pink_line_big.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/pink_line_big.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:22	56817/56817	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/images/step_img_1.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/step_img_1.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:24	63066/63066	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/images/step_img_2.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/step_img_2.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:25	49849/49849	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/images/step_img_3.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/step_img_3.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:27	118/118	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/vertical_line2.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/vertical_line2.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:29	32248/32248	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/images/gallery/gallery-1.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/gallery/gallery-1.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:30	23052/23052	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/images/gallery/gallery-2.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/gallery/gallery-2.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:32	49849/49849	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/images/gallery/gallery-3.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/gallery/gallery-3.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:34	40695/40695	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/gallery/gallery-4.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/gallery/gallery-4.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:34	34823/34823	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/gallery/gallery-5.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/gallery/gallery-5.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:36	21708/21708	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/gallery/gallery-6.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/gallery/gallery-6.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:38	199372/199372	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/team/team_slide_01.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/team/team_slide_01.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:40	202250/202250	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/team/team_slide_02.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/team/team_slide_02.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:41	228577/228577	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/team/team_slide_03.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/team/team_slide_03.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:51	160721/160721	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/team/team_slide_04.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/team/team_slide_04.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:51	67007/67007	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/book-1.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/book-1.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:55	317839/317839	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/images/book-2.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/book-2.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:56	73339/73339	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/images/book-3.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/book-3.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:40:57	1208/1208	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/images/small_author.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/small_author.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:41:04	61903/61903	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/team/testimonials_02.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/team/testimonials_02.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:41:05	15504/15504	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/team/testimonials_01.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/team/testimonials_01.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:41:07	45987/45987	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/team/testimonials_03.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/team/testimonials_03.jpg	(from https://html.modernwebtemplates.com/dotcreative/)
18:41:08	992/992	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/img/dark_line_short.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/dark_line_short.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:41:10	1365/1365	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/icon1.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/icon1.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:41:13	2134/2134	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/icon3.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/icon3.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:41:18	2214/2214	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images/icon2.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/icon2.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:41:24	8646/8646	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/images//footer_logo.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/images/footer_logo.png	(from https://html.modernwebtemplates.com/dotcreative/)
18:41:25	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22679d077e-4d7%22	https://html.modernwebtemplates.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://html.modernwebtemplates.com/dotcreative/)
18:41:58	54145/54145	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/js/main.js	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/js/main.js	(from https://html.modernwebtemplates.com/dotcreative/)
18:42:13	8389/8389	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/js/switcher.js	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/js/switcher.js	(from https://html.modernwebtemplates.com/dotcreative/)
18:42:26	368501/368501	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/js/compressed.js	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/js/compressed.js	(from https://html.modernwebtemplates.com/dotcreative/)
18:42:41	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2014%20Jan%202021%2013:53:06%20GMT	https://html.modernwebtemplates.com/dotcreative/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/fonts/fontawesome-webfont3e6e.eot	(from https://html.modernwebtemplates.com/dotcreative/css/font-awesome.css)
18:42:45	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2014%20Jan%202021%2013:53:06%20GMT	https://html.modernwebtemplates.com/dotcreative/fonts/fontawesome-webfont.eot?	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/fonts/fontawesome-webfontd41d.eot	(from https://html.modernwebtemplates.com/dotcreative/css/font-awesome.css)
18:42:50	77160/77160	---M--	200	added ('OK')	font/woff2	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/fonts/fontawesome-webfont3e6e.woff2	(from https://html.modernwebtemplates.com/dotcreative/css/font-awesome.css)
18:42:52	98024/98024	---M--	200	added ('OK')	font/woff	date:Thu,%2014%20Jan%202021%2013:53:05%20GMT	https://html.modernwebtemplates.com/dotcreative/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/fonts/fontawesome-webfont3e6e.woff	(from https://html.modernwebtemplates.com/dotcreative/css/font-awesome.css)
18:42:55	165548/165548	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2014%20Jan%202021%2013:53:06%20GMT	https://html.modernwebtemplates.com/dotcreative/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/fonts/fontawesome-webfont3e6e.ttf	(from https://html.modernwebtemplates.com/dotcreative/css/font-awesome.css)
18:43:02	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Jan%202021%2013:53:06%20GMT	https://html.modernwebtemplates.com/dotcreative/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/fonts/fontawesome-webfont3e6e.svg	(from https://html.modernwebtemplates.com/dotcreative/css/font-awesome.css)
18:43:03	2381/2381	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/video.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/video.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:04	4976/4976	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/owl.video.play.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/owl.video.play.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:06	547/547	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/photoswipe/default-skin.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/photoswipe/default-skin.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:08	1554/1554	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/photoswipe/default-skin.svg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/photoswipe/default-skin.svg	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:10	866/866	---M--	200	added ('OK')	image/gif	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/photoswipe/preloader.gif	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/photoswipe/preloader.gif	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:12	69403/69403	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/background-texture-cover.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/background-texture-cover.jpg	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:15	47535/47535	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/img/patterns/pattern8.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/patterns/pattern8.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:15	97447/97447	---M--	200	added ('OK')	image/gif	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/preloader.gif	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/preloader.gif	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:18	8856/8856	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/img/patterns/pattern1.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/patterns/pattern1.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:20	817/817	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/img/patterns/pattern2.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/patterns/pattern2.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:23	33702/33702	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/img/patterns/pattern3.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/patterns/pattern3.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:24	3738/3738	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/img/patterns/pattern4.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/patterns/pattern4.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:26	22749/22749	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/patterns/pattern5.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/patterns/pattern5.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:29	51374/51374	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/img/patterns/pattern6.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/patterns/pattern6.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:31	1175/1175	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/img/patterns/pattern7.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/patterns/pattern7.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:34	288266/288266	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/img/patterns/pattern9.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/patterns/pattern9.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:35	29908/29908	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/img/patterns/pattern10.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/patterns/pattern10.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:42	60588/60588	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:04%20GMT	https://html.modernwebtemplates.com/dotcreative/img/patterns/pattern11.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/patterns/pattern11.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:44	212501/212501	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/parallax/map-dark.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/parallax/map-dark.jpg	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:48	295308/295308	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/parallax/map-light.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/parallax/map-light.jpg	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:55	139406/139406	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/parallax/light-abstract.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/parallax/light-abstract.jpg	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:55	69403/69403	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/parallax/light-wood.jpg	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/parallax/light-wood.jpg	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:58	12111/12111	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/pattern.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/pattern.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
18:43:58	1657/1657	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2013:53:03%20GMT	https://html.modernwebtemplates.com/dotcreative/img/mouse_icon.png	C:/Users/Yoga/Desktop/Sample%20site%20Gonext/html.modernwebtemplates.com/dotcreative/img/mouse_icon.png	(from https://html.modernwebtemplates.com/dotcreative/css/main.css)
